S_i,S_t,S_x,S_min
2937,        4.2829699516,2.957400,2964,        4.3227701187,-0.666300
3250,        4.7401099205,3.323100,3304,        4.8195099831,-0.601600
3563,        5.1963200569,3.833500,3604,        5.2551698685,-0.418800
3890,        5.6710100174,2.900400,3931,        5.7300400734,-0.276700
4271,        6.2269802094,2.679400,4326,        6.3065199852,-0.554000
4883,        7.1195001602,2.154200,4964,        7.2377300262,-0.152800
5727,        8.3476200104,1.731100,0,        0.0000000000,1.058600
