Sample Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration
2.09636,-0.0259,0.9926,-0.2054
2.09784,-0.0199,0.9855,-0.2238
2.09931,-0.0199,0.9855,-0.2238
2.10079,-0.0199,0.9855,-0.2238
2.10234,-0.0199,0.9855,-0.2238
2.10375,-0.0199,0.9855,-0.2238
2.10516,-0.0199,0.9855,-0.2238
2.10656,-0.0199,0.9855,-0.2238
2.10797,-0.0199,0.9855,-0.2238
2.10938,-0.0199,0.9855,-0.2238
2.11077,-0.0199,0.9855,-0.2238
2.11220,-0.0199,0.9855,-0.2238
2.11368,-0.0199,0.9855,-0.2238
2.11515,-0.0199,0.9855,-0.2238
2.11664,-0.0199,0.9855,-0.2166
2.11811,-0.0206,0.9883,-0.2166
2.11958,-0.0206,0.9883,-0.2166
2.12105,-0.0206,0.9883,-0.2166
2.12254,-0.0206,0.9883,-0.2166
2.12402,-0.0206,0.9883,-0.2166
2.12549,-0.0206,0.9883,-0.2166
2.12696,-0.0206,0.9883,-0.2166
2.12844,-0.0206,0.9883,-0.2166
2.12991,-0.0206,0.9883,-0.2166
2.13140,-0.0206,0.9883,-0.2166
2.13287,-0.0206,0.9883,-0.2166
2.13435,-0.0206,0.9883,-0.2166
2.13583,-0.0206,0.9883,-0.2166
2.13733,-0.026,0.9758,-0.2339
2.13897,-0.026,0.9758,-0.2339
2.14044,-0.026,0.9758,-0.2339
2.14208,-0.026,0.9758,-0.2339
2.14373,-0.026,0.9758,-0.2339
2.14520,-0.026,0.9758,-0.2339
2.14668,-0.026,0.9758,-0.2339
2.14816,-0.026,0.9758,-0.2339
2.14964,-0.026,0.9758,-0.2339
2.15111,-0.026,0.9758,-0.2339
2.15256,-0.026,0.9758,-0.2339
2.15396,-0.026,0.9758,-0.2339
2.15537,-0.026,0.9758,-0.2339
2.15677,-0.026,0.9893,-0.2228
2.15818,-0.0303,0.9893,-0.2228
2.15958,-0.0303,0.9893,-0.2228
2.16099,-0.0303,0.9893,-0.2228
2.16247,-0.0303,0.9893,-0.2228
2.16395,-0.0303,0.9893,-0.2228
2.16543,-0.0303,0.9893,-0.2228
2.16690,-0.0303,0.9893,-0.2228
2.16837,-0.0303,0.9893,-0.2228
2.16985,-0.0303,0.9893,-0.2228
2.17132,-0.0303,0.9893,-0.2228
2.17278,-0.0303,0.9893,-0.2228
2.17418,-0.0303,0.9893,-0.2228
2.17559,-0.0303,0.9893,-0.2228
2.17699,-0.0195,0.9966,-0.2074
2.17839,-0.0195,0.9966,-0.2074
2.17980,-0.0195,0.9966,-0.2074
2.18120,-0.0195,0.9966,-0.2074
2.18266,-0.0195,0.9966,-0.2074
2.18407,-0.0195,0.9966,-0.2074
2.18548,-0.0195,0.9966,-0.2074
2.18698,-0.0195,0.9966,-0.2074
2.18839,-0.0195,0.9966,-0.2074
2.18979,-0.0195,0.9966,-0.2074
2.19119,-0.0195,0.9966,-0.2074
2.19278,-0.0195,0.9966,-0.2074
2.19418,-0.0195,0.9966,-0.2074
2.19559,-0.0195,0.9966,-0.2074
2.19700,-0.0226,0.9795,-0.2383
2.19840,-0.0226,0.9795,-0.2383
2.19980,-0.0226,0.9795,-0.2383
2.20121,-0.0226,0.9795,-0.2383
2.20281,-0.0226,0.9795,-0.2383
2.20429,-0.0226,0.9795,-0.2383
2.20577,-0.0226,0.9795,-0.2383
2.20724,-0.0226,0.9795,-0.2383
2.20870,-0.0226,0.9795,-0.2383
2.21017,-0.0226,0.9795,-0.2383
2.21166,-0.0226,0.9795,-0.2383
2.21314,-0.0226,0.9795,-0.2383
2.21461,-0.0226,0.9795,-0.2383
2.21608,-0.0226,0.9795,-0.2322
2.21755,-0.0271,0.9709,-0.2322
2.21903,-0.0271,0.9709,-0.2322
2.22051,-0.0271,0.9709,-0.2322
2.22199,-0.0271,0.9709,-0.2322
2.22346,-0.0271,0.9709,-0.2322
2.22493,-0.0271,0.9709,-0.2322
2.22641,-0.0271,0.9709,-0.2322
2.22789,-0.0271,0.9709,-0.2322
2.22936,-0.0271,0.9709,-0.2322
2.23083,-0.0271,0.9709,-0.2322
2.23229,-0.0271,0.9709,-0.2322
2.23371,-0.0271,0.9709,-0.2322
2.23511,-0.0271,0.9709,-0.2322
2.23652,-0.031,0.9819,-0.2313
2.23792,-0.031,0.9819,-0.2313
2.23933,-0.031,0.9819,-0.2313
2.24073,-0.031,0.9819,-0.2313
2.24216,-0.031,0.9819,-0.2313
2.24364,-0.031,0.9819,-0.2313
2.24512,-0.031,0.9819,-0.2313
2.24659,-0.031,0.9819,-0.2313
2.24806,-0.031,0.9819,-0.2313
2.24954,-0.031,0.9819,-0.2313
2.25101,-0.031,0.9819,-0.2313
2.25250,-0.031,0.9819,-0.2313
2.25397,-0.031,0.9819,-0.2313
2.25544,-0.031,0.9819,-0.205
2.25692,-0.0372,0.9958,-0.205
2.25847,-0.0372,0.9958,-0.205
2.26001,-0.0372,0.9958,-0.205
2.26148,-0.0372,0.9958,-0.205
2.26335,-0.0372,0.9958,-0.205
2.26483,-0.0372,0.9958,-0.205
2.26630,-0.0372,0.9958,-0.205
2.26777,-0.0372,0.9958,-0.205
2.26925,-0.0372,0.9958,-0.205
2.27083,-0.0372,0.9958,-0.205
2.27231,-0.0372,0.9958,-0.205
2.27379,-0.0372,0.9958,-0.205
2.27527,-0.0372,0.9958,-0.1871
2.27675,-0.0369,1.0057,-0.1871
2.27822,-0.0369,1.0057,-0.1871
2.27968,-0.0369,1.0057,-0.1871
2.28115,-0.0369,1.0057,-0.1871
2.28266,-0.0369,1.0057,-0.1871
2.28406,-0.0369,1.0057,-0.1871
2.28547,-0.0369,1.0057,-0.1871
2.28686,-0.0369,1.0057,-0.1871
2.28826,-0.0369,1.0057,-0.1871
2.28967,-0.0369,1.0057,-0.1871
2.29107,-0.0369,1.0057,-0.1871
2.29246,-0.0369,1.0057,-0.1871
2.29386,-0.0369,1.0057,-0.1871
2.29527,-0.0369,0.9745,-0.2174
2.29667,-0.0266,0.9802,-0.2174
2.29808,-0.0266,0.9802,-0.2174
2.29948,-0.0266,0.9802,-0.2174
2.30088,-0.0266,0.9802,-0.2174
2.30229,-0.0266,0.9802,-0.2174
2.30369,-0.0266,0.9802,-0.2174
2.30510,-0.0266,0.9802,-0.2174
2.30650,-0.0266,0.9802,-0.2174
2.30790,-0.0266,0.9802,-0.2174
2.30931,-0.0266,0.9802,-0.2174
2.31071,-0.0266,0.9802,-0.2174
2.31223,-0.0266,0.9802,-0.2174
2.31374,-0.0266,0.9802,-0.2174
2.31514,-0.0266,0.949,-0.2451
2.31653,-0.0465,0.9684,-0.2451
2.31794,-0.0465,0.9684,-0.2451
2.31934,-0.0465,0.9684,-0.2451
2.32075,-0.0465,0.9684,-0.2451
2.32220,-0.0465,0.9684,-0.2451
2.32365,-0.0465,0.9684,-0.2451
2.32505,-0.0465,0.9684,-0.2451
2.32645,-0.0465,0.9684,-0.2451
2.32786,-0.0465,0.9684,-0.2451
2.32926,-0.0465,0.9684,-0.2451
2.33066,-0.0465,0.9684,-0.2451
2.33210,-0.0465,0.9684,-0.2451
2.33358,-0.0465,0.9684,-0.2451
2.33506,-0.0465,0.9996,-0.2299
2.33652,-0.0405,0.9786,-0.2299
2.33800,-0.0405,0.9786,-0.2299
2.33947,-0.0405,0.9786,-0.2299
2.34095,-0.0405,0.9786,-0.2299
2.34244,-0.0405,0.9786,-0.2299
2.34394,-0.0405,0.9786,-0.2299
2.34541,-0.0405,0.9786,-0.2299
2.34689,-0.0405,0.9786,-0.2299
2.34837,-0.0405,0.9786,-0.2299
2.34984,-0.0405,0.9786,-0.2299
2.35131,-0.0405,0.9786,-0.2299
2.35275,-0.0405,0.9786,-0.2299
2.35426,-0.0405,0.9786,-0.2299
2.35567,-0.0505,0.9861,-0.2311
2.35707,-0.0505,0.9861,-0.2311
2.35848,-0.0505,0.9861,-0.2311
2.35988,-0.0505,0.9861,-0.2311
2.36132,-0.0505,0.9861,-0.2311
2.36279,-0.0505,0.9861,-0.2311
2.36425,-0.0505,0.9861,-0.2311
2.36572,-0.0505,0.9861,-0.2311
2.36720,-0.0505,0.9861,-0.2311
2.36867,-0.0505,0.9861,-0.2311
2.37015,-0.0505,0.9861,-0.2311
2.37163,-0.0505,0.9861,-0.2311
2.37308,-0.0505,0.9861,-0.2311
2.37448,-0.0505,0.9861,-0.2036
2.37589,-0.0481,0.9902,-0.2036
2.37731,-0.0481,0.9902,-0.2036
2.37896,-0.0481,0.9902,-0.2036
2.38036,-0.0481,0.9902,-0.2036
2.38195,-0.0481,0.9902,-0.2036
2.38357,-0.0481,0.9902,-0.2036
2.38505,-0.0481,0.9902,-0.2036
2.38652,-0.0481,0.9902,-0.2036
2.38800,-0.0481,0.9902,-0.2036
2.38948,-0.0481,0.9902,-0.2036
2.39095,-0.0481,0.9902,-0.2036
2.39247,-0.0481,0.9902,-0.2036
2.39394,-0.0481,0.9902,-0.2349
2.39542,-0.0404,0.9771,-0.2212
2.39689,-0.0404,0.9771,-0.2212
2.39836,-0.0404,0.9771,-0.2212
2.39983,-0.0404,0.9771,-0.2212
2.40131,-0.0404,0.9771,-0.2212
2.40280,-0.0404,0.9771,-0.2212
2.40427,-0.0404,0.9771,-0.2212
2.40574,-0.0404,0.9771,-0.2212
2.40722,-0.0404,0.9771,-0.2212
2.40869,-0.0404,0.9771,-0.2212
2.41017,-0.0404,0.9771,-0.2212
2.41164,-0.0404,0.9771,-0.2212
2.41307,-0.0404,0.9771,-0.2212
2.41447,-0.0404,0.9879,-0.2104
2.41588,-0.0432,0.9879,-0.2104
2.41728,-0.0432,0.9879,-0.2104
2.41869,-0.0432,0.9879,-0.2104
2.42009,-0.0432,0.9879,-0.2104
2.42151,-0.0432,0.9879,-0.2104
2.42293,-0.0432,0.9879,-0.2104
2.42434,-0.0432,0.9879,-0.2104
2.42574,-0.0432,0.9879,-0.2104
2.42715,-0.0432,0.9879,-0.2104
2.42854,-0.0432,0.9879,-0.2104
2.42995,-0.0432,0.9879,-0.2104
2.43140,-0.0432,0.9879,-0.2104
2.43287,-0.0432,0.9879,-0.2104
2.43428,-0.0432,0.9906,-0.2083
2.43569,-0.0441,0.9906,-0.2083
2.43709,-0.0441,0.9906,-0.2083
2.43862,-0.0441,0.9906,-0.2083
2.44002,-0.0441,0.9906,-0.2083
2.44150,-0.0441,0.9906,-0.2083
2.44303,-0.0441,0.9906,-0.2083
2.44451,-0.0441,0.9906,-0.2083
2.44599,-0.0441,0.9906,-0.2083
2.44746,-0.0441,0.9906,-0.2083
2.44893,-0.0441,0.9906,-0.2083
2.45040,-0.0441,0.9906,-0.2083
2.45188,-0.0441,0.9906,-0.2083
2.45337,-0.0441,0.9906,-0.2083
2.45484,-0.0428,0.988,-0.2103
2.45631,-0.0428,0.988,-0.2103
2.45779,-0.0428,0.988,-0.2103
2.45926,-0.0428,0.988,-0.2103
2.46074,-0.0428,0.988,-0.2103
2.46223,-0.0428,0.988,-0.2103
2.46372,-0.0428,0.988,-0.2103
2.46520,-0.0428,0.988,-0.2103
2.46667,-0.0428,0.988,-0.2103
2.46815,-0.0428,0.988,-0.2103
2.46961,-0.0428,0.988,-0.2103
2.47108,-0.0428,0.988,-0.2103
2.47254,-0.0428,0.988,-0.2103
2.47394,-0.0428,0.9902,-0.214
2.47534,-0.0391,0.9902,-0.214
2.47674,-0.0391,0.9902,-0.214
2.47815,-0.0391,0.9902,-0.214
2.47955,-0.0391,0.9902,-0.214
2.48096,-0.0391,0.9902,-0.214
2.48240,-0.0391,0.9902,-0.214
2.48388,-0.0391,0.9902,-0.214
2.48536,-0.0391,0.9902,-0.214
2.48682,-0.0391,0.9902,-0.214
2.48829,-0.0391,0.9902,-0.214
2.48977,-0.0391,0.9902,-0.214
2.49126,-0.0391,0.9902,-0.214
2.49274,-0.0391,0.9902,-0.214
2.49421,-0.0472,0.9879,-0.2261
2.49568,-0.0472,0.9879,-0.2261
2.49716,-0.0472,0.9879,-0.2261
2.49889,-0.0472,0.9879,-0.2261
2.50036,-0.0472,0.9879,-0.2261
2.50204,-0.0472,0.9879,-0.2261
2.50374,-0.0472,0.9879,-0.2261
2.50521,-0.0472,0.9879,-0.2261
2.50669,-0.0472,0.9879,-0.2261
2.50817,-0.0472,0.9879,-0.2261
2.50963,-0.0472,0.9879,-0.2261
2.51111,-0.0472,0.9879,-0.2261
2.51259,-0.0472,0.9879,-0.2261
2.51407,-0.0469,0.9929,-0.2418
2.51554,-0.0469,0.9929,-0.2418
2.51701,-0.0469,0.9929,-0.2418
2.51849,-0.0469,0.9929,-0.2418
2.51996,-0.0469,0.9929,-0.2418
2.52146,-0.0469,0.9929,-0.2418
2.52301,-0.0469,0.9929,-0.2418
2.52441,-0.0469,0.9929,-0.2418
2.52582,-0.0469,0.9929,-0.2418
2.52723,-0.0469,0.9929,-0.2418
2.52863,-0.0469,0.9929,-0.2418
2.53003,-0.0469,0.9929,-0.2418
2.53146,-0.0469,0.9929,-0.2418
2.53289,-0.0469,0.9929,-0.2418
2.53430,-0.057,1.0294,-0.22
2.53570,-0.057,1.0294,-0.22
2.53711,-0.057,1.0294,-0.22
2.53851,-0.057,1.0294,-0.22
2.53992,-0.057,1.0294,-0.22
2.54133,-0.057,1.0294,-0.22
2.54274,-0.057,1.0294,-0.22
2.54414,-0.057,1.0294,-0.22
2.54554,-0.057,1.0294,-0.22
2.54695,-0.057,1.0294,-0.22
2.54835,-0.057,1.0294,-0.22
2.54976,-0.057,1.0294,-0.22
2.55116,-0.057,1.0294,-0.22
2.55268,-0.057,1.0294,-0.1887
2.55409,-0.0479,1.0718,-0.192
2.55549,-0.0479,1.0718,-0.192
2.55689,-0.0479,1.0718,-0.192
2.55830,-0.0479,1.0718,-0.192
2.55970,-0.0479,1.0718,-0.192
2.56109,-0.0479,1.0718,-0.192
2.56261,-0.0479,1.0718,-0.192
2.56402,-0.0479,1.0718,-0.192
2.56542,-0.0479,1.0718,-0.192
2.56683,-0.0479,1.0718,-0.192
2.56823,-0.0479,1.0718,-0.192
2.56964,-0.0479,1.0718,-0.192
2.57104,-0.0479,1.0718,-0.192
2.57249,-0.0479,1.0718,-0.192
2.57397,-0.0414,1.0974,-0.2147
2.57544,-0.0414,1.0974,-0.2147
2.57692,-0.0414,1.0974,-0.2147
2.57840,-0.0414,1.0974,-0.2147
2.57986,-0.0414,1.0974,-0.2147
2.58134,-0.0414,1.0974,-0.2147
2.58282,-0.0414,1.0974,-0.2147
2.58430,-0.0414,1.0974,-0.2147
2.58577,-0.0414,1.0974,-0.2147
2.58723,-0.0414,1.0974,-0.2147
2.58871,-0.0414,1.0974,-0.2147
2.59018,-0.0414,1.0974,-0.2147
2.59165,-0.0414,1.0974,-0.2147
2.59309,-0.0414,1.0409,-0.2565
2.59449,0.0145,1.0409,-0.2565
2.59589,0.0145,1.0409,-0.2565
2.59730,0.0145,1.0409,-0.2565
2.59870,0.0145,1.0409,-0.2565
2.60010,0.0145,1.0409,-0.2565
2.60152,0.0145,1.0409,-0.2565
2.60295,0.0145,1.0409,-0.2565
2.60435,0.0145,1.0409,-0.2565
2.60585,0.0145,1.0409,-0.2565
2.60726,0.0145,1.0409,-0.2565
2.60866,0.0145,1.0409,-0.2565
2.61007,0.0145,1.0409,-0.2565
2.61150,0.0145,1.0409,-0.2565
2.61297,-0.2042,1.3329,-0.1361
2.61444,-0.2136,1.3329,-0.1361
2.61592,-0.2136,1.3329,-0.1361
2.61741,-0.2136,1.3329,-0.1361
2.61891,-0.2136,1.3329,-0.1361
2.62038,-0.2136,1.3329,-0.1361
2.62205,-0.2136,1.3329,-0.1361
2.62373,-0.2136,1.3329,-0.1361
2.62520,-0.2136,1.3329,-0.1361
2.62667,-0.2136,1.3329,-0.1361
2.62814,-0.2136,1.3329,-0.1361
2.62962,-0.2136,1.3329,-0.1361
2.63109,-0.2136,1.3329,-0.1361
2.63256,-0.2136,1.2003,-0.1575
2.63404,-0.0565,1.2003,-0.1575
2.63551,-0.0565,1.2003,-0.1575
2.63699,-0.0565,1.2003,-0.1575
2.63847,-0.0565,1.2003,-0.1575
2.63993,-0.0565,1.2003,-0.1575
2.64143,-0.0565,1.2003,-0.1575
2.64293,-0.0565,1.2003,-0.1575
2.64440,-0.0565,1.2003,-0.1575
2.64587,-0.0565,1.2003,-0.1575
2.64734,-0.0565,1.2003,-0.1575
2.64882,-0.0565,1.2003,-0.1575
2.65029,-0.0565,1.2003,-0.1575
2.65176,-0.0565,1.2003,-0.0325
2.65319,-0.1228,1.1132,-0.0608
2.65460,-0.1228,1.1132,-0.0608
2.65600,-0.1228,1.1132,-0.0608
2.65741,-0.1228,1.1132,-0.0608
2.65881,-0.1228,1.1132,-0.0608
2.66022,-0.1228,1.1132,-0.0608
2.66164,-0.1228,1.1132,-0.0608
2.66306,-0.1228,1.1132,-0.0608
2.66447,-0.1228,1.1132,-0.0608
2.66587,-0.1228,1.1132,-0.0608
2.66727,-0.1228,1.1132,-0.0608
2.66867,-0.1228,1.1132,-0.0608
2.67007,-0.1228,1.1132,-0.0608
2.67155,-0.1228,1.1132,0.033
2.67303,-0.2468,1.0339,0.0497
2.67444,-0.2468,1.0339,0.0497
2.67584,-0.2468,1.0339,0.0497
2.67724,-0.2468,1.0339,0.0497
2.67865,-0.2468,1.0339,0.0497
2.68005,-0.2468,1.0339,0.0497
2.68155,-0.2468,1.0339,0.0497
2.68307,-0.2468,1.0339,0.0497
2.68454,-0.2468,1.0339,0.0497
2.68601,-0.2468,1.0339,0.0497
2.68748,-0.2468,1.0339,0.0497
2.68896,-0.2468,1.0339,0.0497
2.69054,-0.2468,1.0339,0.0497
2.69204,-0.2468,0.9111,0.0806
2.69354,-0.3087,0.9111,0.0806
2.69501,-0.3087,0.9111,0.0806
2.69648,-0.3087,0.9111,0.0806
2.69796,-0.3087,0.9111,0.0806
2.69943,-0.3087,0.9111,0.0806
2.70091,-0.3087,0.9111,0.0806
2.70235,-0.3087,0.9111,0.0806
2.70376,-0.3087,0.9111,0.0806
2.70516,-0.3087,0.9111,0.0806
2.70657,-0.3087,0.9111,0.0806
2.70797,-0.3087,0.9111,0.0806
2.70937,-0.3087,0.9111,0.0806
2.71078,-0.3087,0.9111,0.0806
2.71223,-0.3712,0.884,0.0912
2.71373,-0.3715,0.884,0.0912
2.71520,-0.3715,0.884,0.0912
2.71667,-0.3715,0.884,0.0912
2.71820,-0.3715,0.884,0.0912
2.71969,-0.3715,0.884,0.0912
2.72110,-0.3715,0.884,0.0912
2.72271,-0.3715,0.884,0.0912
2.72417,-0.3715,0.884,0.0912
2.72562,-0.3715,0.884,0.0912
2.72711,-0.3715,0.884,0.0912
2.72864,-0.3715,0.884,0.0912
2.73012,-0.3715,0.884,0.0912
2.73158,-0.3715,0.8528,0.0656
2.73308,-0.4066,0.8611,0.0656
2.73457,-0.4066,0.8611,0.0656
2.73604,-0.4066,0.8611,0.0656
2.73751,-0.4066,0.8611,0.0656
2.73898,-0.4066,0.8611,0.0656
2.74045,-0.4066,0.8611,0.0656
2.74194,-0.4066,0.8611,0.0656
2.74343,-0.4066,0.8611,0.0656
2.74489,-0.4066,0.8611,0.0656
2.74636,-0.4066,0.8611,0.0656
2.74784,-0.4066,0.8611,0.0656
2.74932,-0.4066,0.8611,0.0656
2.75080,-0.4066,0.8611,0.0656
2.75225,-0.4042,0.8551,0.0166
2.75366,-0.4042,0.8551,0.0166
2.75506,-0.4042,0.8551,0.0166
2.75647,-0.4042,0.8551,0.0166
2.75788,-0.4042,0.8551,0.0166
2.75928,-0.4042,0.8551,0.0166
2.76069,-0.4042,0.8551,0.0166
2.76210,-0.4042,0.8551,0.0166
2.76351,-0.4042,0.8551,0.0166
2.76492,-0.4042,0.8551,0.0166
2.76632,-0.4042,0.8551,0.0166
2.76772,-0.4042,0.8551,0.0166
2.76912,-0.4042,0.8551,0.0166
2.77053,-0.4042,0.8551,0.0166
2.77197,-0.389,0.8649,-0.0297
2.77353,-0.389,0.8649,-0.0297
2.77494,-0.389,0.8649,-0.0297
2.77634,-0.389,0.8649,-0.0297
2.77774,-0.389,0.8649,-0.0297
2.77915,-0.389,0.8649,-0.0297
2.78055,-0.389,0.8649,-0.0297
2.78203,-0.389,0.8649,-0.0297
2.78354,-0.389,0.8649,-0.0297
2.78502,-0.389,0.8649,-0.0297
2.78649,-0.389,0.8649,-0.0297
2.78796,-0.389,0.8649,-0.0297
2.78945,-0.389,0.8649,-0.0297
2.79091,-0.389,0.8649,-0.0596
2.79238,-0.3265,0.9097,-0.0596
2.79386,-0.3265,0.9097,-0.0596
2.79534,-0.3265,0.9097,-0.0596
2.79682,-0.3265,0.9097,-0.0596
2.79828,-0.3265,0.9097,-0.0596
2.79975,-0.3265,0.9097,-0.0596
2.80124,-0.3265,0.9097,-0.0596
2.80270,-0.3265,0.9097,-0.0596
2.80411,-0.3265,0.9097,-0.0596
2.80552,-0.3265,0.9097,-0.0596
2.80693,-0.3265,0.9097,-0.0596
2.80833,-0.3265,0.9097,-0.0596
2.80974,-0.3265,0.9097,-0.0596
2.81114,-0.3265,0.9581,-0.0977
2.81259,-0.2728,0.9581,-0.0977
2.81405,-0.2728,0.9581,-0.0977
2.81552,-0.2728,0.9581,-0.0977
2.81700,-0.2728,0.9581,-0.0977
2.81848,-0.2728,0.9581,-0.0977
2.81996,-0.2728,0.9581,-0.0977
2.82144,-0.2728,0.9581,-0.0977
2.82293,-0.2728,0.9581,-0.0977
2.82440,-0.2728,0.9581,-0.0977
2.82588,-0.2728,0.9581,-0.0977
2.82736,-0.2728,0.9581,-0.0977
2.82883,-0.2728,0.9581,-0.0977
2.83030,-0.2728,0.9581,-0.0977
2.83178,-0.2209,0.9972,-0.118
2.83327,-0.2209,0.9972,-0.118
2.83474,-0.2209,0.9972,-0.118
2.83621,-0.2209,0.9972,-0.118
2.83771,-0.2209,0.9972,-0.118
2.83922,-0.2209,0.9972,-0.118
2.84069,-0.2209,0.9972,-0.118
2.84259,-0.2209,0.9972,-0.118
2.84400,-0.2209,0.9972,-0.118
2.84540,-0.2209,0.9972,-0.118
2.84680,-0.2209,0.9972,-0.118
2.84820,-0.2209,0.9972,-0.118
2.84961,-0.2209,0.9972,-0.118
2.85102,-0.1584,1.0034,-0.1462
2.85248,-0.1729,1.0034,-0.1462
2.85396,-0.1729,1.0034,-0.1462
2.85543,-0.1729,1.0034,-0.1462
2.85691,-0.1729,1.0034,-0.1462
2.85849,-0.1729,1.0034,-0.1462
2.85997,-0.1729,1.0034,-0.1462
2.86145,-0.1729,1.0034,-0.1462
2.86292,-0.1729,1.0034,-0.1462
2.86440,-0.1729,1.0034,-0.1462
2.86588,-0.1729,1.0034,-0.1462
2.86735,-0.1729,1.0034,-0.1462
2.86882,-0.1729,1.0034,-0.1462
2.87029,-0.1729,1.0034,-0.1622
2.87176,-0.1206,1.0062,-0.1622
2.87320,-0.1206,1.0062,-0.1622
2.87461,-0.1206,1.0062,-0.1622
2.87601,-0.1206,1.0062,-0.1622
2.87741,-0.1206,1.0062,-0.1622
2.87882,-0.1206,1.0062,-0.1622
2.88022,-0.1206,1.0062,-0.1622
2.88169,-0.1206,1.0062,-0.1622
2.88316,-0.1206,1.0062,-0.1622
2.88456,-0.1206,1.0062,-0.1622
2.88596,-0.1206,1.0062,-0.1622
2.88737,-0.1206,1.0062,-0.1622
2.88877,-0.1206,1.0062,-0.1622
2.89018,-0.1206,1.0062,-0.1787
2.89162,-0.0845,1.0034,-0.1787
2.89307,-0.0845,1.0034,-0.1787
2.89447,-0.0845,1.0034,-0.1787
2.89588,-0.0845,1.0034,-0.1787
2.89729,-0.0845,1.0034,-0.1787
2.89869,-0.0845,1.0034,-0.1787
2.90010,-0.0845,1.0034,-0.1787
2.90157,-0.0845,1.0034,-0.1787
2.90307,-0.0845,1.0034,-0.1787
2.90456,-0.0845,1.0034,-0.1787
2.90603,-0.0845,1.0034,-0.1787
2.90749,-0.0845,1.0034,-0.1787
2.90896,-0.0845,1.0034,-0.1787
2.91044,-0.0532,1.0098,-0.2059
2.91193,-0.0439,1.0098,-0.2059
2.91341,-0.0439,1.0098,-0.2059
2.91487,-0.0439,1.0098,-0.2059
2.91635,-0.0439,1.0098,-0.2059
2.91782,-0.0439,1.0098,-0.2059
2.91930,-0.0439,1.0098,-0.2059
2.92078,-0.0439,1.0098,-0.2059
2.92226,-0.0439,1.0098,-0.2059
2.92373,-0.0439,1.0098,-0.2059
2.92520,-0.0439,1.0098,-0.2059
2.92668,-0.0439,1.0098,-0.2059
2.92815,-0.0439,1.0098,-0.2059
2.92963,-0.0439,1.0098,-0.2219
2.93110,-0.0039,1.0085,-0.2219
2.93255,-0.0039,1.0085,-0.2219
2.93396,-0.0039,1.0085,-0.2219
2.93536,-0.0039,1.0085,-0.2219
2.93676,-0.0039,1.0085,-0.2219
2.93817,-0.0039,1.0085,-0.2219
2.93957,-0.0039,1.0085,-0.2219
2.94097,-0.0039,1.0085,-0.2219
2.94251,-0.0039,1.0085,-0.2219
2.94393,-0.0039,1.0085,-0.2219
2.94534,-0.0039,1.0085,-0.2219
2.94674,-0.0039,1.0085,-0.2219
2.94814,-0.0039,1.0085,-0.2219
2.94954,-0.0039,1.0085,-0.2415
2.95095,0.0067,1.0129,-0.2415
2.95243,0.0067,1.0129,-0.2415
2.95393,0.0067,1.0129,-0.2415
2.95539,0.0067,1.0129,-0.2415
2.95685,0.0067,1.0129,-0.2415
2.95843,0.0067,1.0129,-0.2415
2.95995,0.0067,1.0129,-0.2415
2.96163,0.0067,1.0129,-0.2415
2.96332,0.0067,1.0129,-0.2415
2.96479,0.0067,1.0129,-0.2415
2.96626,0.0067,1.0129,-0.2415
2.96773,0.0067,1.0129,-0.2415
2.96920,0.0067,1.0129,-0.2568
2.97066,0.0205,1.0452,-0.2568
2.97214,0.0205,1.0452,-0.2568
2.97361,0.0205,1.0452,-0.2568
2.97508,0.0205,1.0452,-0.2568
2.97655,0.0205,1.0452,-0.2568
2.97801,0.0205,1.0452,-0.2568
2.97947,0.0205,1.0452,-0.2568
2.98094,0.0205,1.0452,-0.2568
2.98240,0.0205,1.0452,-0.2568
2.98382,0.0205,1.0452,-0.2568
2.98523,0.0205,1.0452,-0.2568
2.98663,0.0205,1.0452,-0.2568
2.98804,0.0205,1.0452,-0.2568
2.98944,0.0205,1.0139,-0.2916
2.99085,0.0349,1.031,-0.2916
2.99233,0.0349,1.031,-0.2916
2.99380,0.0349,1.031,-0.2916
2.99521,0.0349,1.031,-0.2916
2.99662,0.0349,1.031,-0.2916
2.99802,0.0349,1.031,-0.2916
2.99943,0.0349,1.031,-0.2916
3.00189,0.0349,1.031,-0.2916
3.00436,0.0349,1.031,-0.2916
3.00576,0.0349,1.031,-0.2916
3.00717,0.0349,1.031,-0.2916
3.00857,0.0349,1.031,-0.2916
3.00997,0.0164,1.0206,-0.2649
3.01138,0.0164,1.0206,-0.2649
3.01280,0.0164,1.0206,-0.2649
3.01421,0.0164,1.0206,-0.2649
3.01561,0.0164,1.0206,-0.2649
3.01701,0.0164,1.0206,-0.2649
3.01842,0.0164,1.0206,-0.2649
3.01982,0.0164,1.0206,-0.2649
3.02123,0.0164,1.0206,-0.2649
3.02281,0.0164,1.0206,-0.2649
3.02422,0.0164,1.0206,-0.2649
3.02562,0.0164,1.0206,-0.2649
3.02702,0.0164,1.0206,-0.2649
3.02857,0.0164,1.0206,-0.2649
3.02997,-0.0253,0.9813,-0.2568
3.03143,-0.0253,0.9813,-0.2568
3.03290,-0.0253,0.9813,-0.2568
3.03431,-0.0253,0.9813,-0.2568
3.03571,-0.0253,0.9813,-0.2568
3.03712,-0.0253,0.9813,-0.2568
3.03852,-0.0253,0.9813,-0.2568
3.03992,-0.0253,0.9813,-0.2568
