timestamp_before, timestamp_After, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487805173.23994,1487805173.24236,-0.071777,0.695801,0.058105,-1.403809,-2.075195,-3.234863
1487805173.24242,1487805173.24484,-0.109375,0.679199,0.012207,-0.183105,-2.868652,-2.502441
1487805173.24490,1487805173.24730,-0.071777,0.700195,0.112793,-0.671387,-1.77002,-2.807617
1487805173.24737,1487805173.24966,-0.081543,0.675781,0.074219,-2.807617,-2.075195,-3.051758
1487805173.24972,1487805173.25202,-0.067871,0.708984,0.025879,-1.831055,-1.89209,-3.295898
1487805173.25208,1487805173.25437,-0.10498,0.683105,0.020996,-2.502441,-1.77002,-3.051758
1487805173.25457,1487805173.25692,-0.080078,0.6875,0.116211,-3.234863,-1.647949,-2.624512
1487805173.25698,1487805173.25928,-0.087402,0.682617,0.049316,-1.953125,-1.647949,-2.929688
1487805173.25934,1487805173.26164,-0.085449,0.687012,-0.005371,-2.563477,-1.953125,-2.746582
1487805173.26170,1487805173.26400,-0.086426,0.663086,-0.044922,-2.990723,-2.502441,-2.746582
1487805173.26406,1487805173.26650,-0.106934,0.692383,0.022949,-1.831055,-1.647949,-2.929688
1487805173.26656,1487805173.26886,-0.073242,0.677246,0.04541,-2.624512,-2.502441,-2.990723
1487805173.26892,1487805173.27122,-0.099609,0.72168,0.072754,-1.831055,-2.990723,-3.417969
1487805173.27128,1487805173.27358,-0.068359,0.68457,0.001465,-2.01416,-3.295898,-2.929688
1487805173.27364,1487805173.27609,-0.077637,0.702637,0.022461,-2.380371,-2.197266,-2.502441
1487805173.27615,1487805173.27857,-0.097168,0.683105,-0.029297,-2.380371,-2.258301,-2.502441
1487805173.27863,1487805173.28105,-0.112305,0.692871,0.033691,-3.173828,-1.586914,-2.502441
1487805173.28111,1487805173.28354,-0.065918,0.693359,0.034668,-2.319336,-2.258301,-2.868652
1487805173.28360,1487805173.28603,-0.099121,0.697266,-0.009766,-2.319336,-2.441406,-2.502441
1487805173.28609,1487805173.28851,-0.105469,0.694824,0.018555,-2.258301,-2.502441,-2.990723
1487805173.28857,1487805173.29099,-0.081543,0.700195,0.100586,-2.13623,-1.159668,-3.356934
1487805173.29105,1487805173.29347,-0.102539,0.6875,-0.09668,-2.380371,15.136719,-3.051758
1487805173.29354,1487805173.29597,-0.086914,0.700684,-0.010742,-1.403809,-1.037598,-3.051758
1487805173.29603,1487805173.29832,-0.055176,0.678711,0.010742,-3.051758,-2.380371,-2.929688
1487805173.29838,1487805173.30068,-0.084473,0.678711,0.055176,-1.831055,-2.075195,-3.234863
1487805173.30074,1487805173.30303,-0.063965,0.681152,-0.053711,-1.89209,-1.281738,-3.234863
1487805173.30309,1487805173.30539,-0.094238,0.681152,0.049805,-2.807617,-1.831055,-3.662109
1487805173.30544,1487805173.30775,-0.07959,0.68457,-0.030273,-1.831055,-2.01416,-3.662109
1487805173.30781,1487805173.31011,-0.099609,0.671875,0.112305,-1.403809,-1.89209,-3.540039
1487805173.31017,1487805173.31246,-0.047852,0.686523,-0.016602,-2.319336,-1.953125,-3.540039
1487805173.31252,1487805173.31482,-0.107422,0.705566,0,-2.380371,-1.708984,-3.051758
1487805173.31488,1487805173.31729,-0.091309,0.710938,0.114258,-2.990723,-2.075195,-3.173828
1487805173.31735,1487805173.31965,-0.067383,0.695312,-0.077637,-2.441406,-2.502441,-3.78418
1487805173.31971,1487805173.32201,-0.07959,0.692383,-0.009277,-4.272461,-2.441406,-4.089355
1487805173.32207,1487805173.32436,-0.112793,0.675293,-0.022461,-2.624512,-2.319336,-3.356934
1487805173.32442,1487805173.32680,-0.114746,0.677246,0.07666,-1.77002,-2.319336,-3.601074
1487805173.32686,1487805173.32928,-0.058105,0.681641,0.045898,-2.258301,-2.441406,-3.90625
1487805173.32934,1487805173.33186,-0.06543,0.65918,0.050293,-3.295898,-2.685547,-3.479004
1487805173.33192,1487805173.33436,-0.09668,0.689453,0.014648,-1.708984,-3.112793,-3.173828
1487805173.33442,1487805173.33686,-0.109375,0.67334,0.040039,-2.319336,-2.685547,-3.479004
1487805173.33692,1487805173.33934,-0.094727,0.687012,-0.020508,-3.723145,-2.685547,-3.295898
1487805173.33940,1487805173.34182,-0.069336,0.692383,0.006348,-2.746582,-2.258301,-3.601074
1487805173.34188,1487805173.34430,-0.100586,0.670898,0.041992,-1.708984,-2.13623,-3.723145
1487805173.34436,1487805173.34675,-0.083008,0.683105,0.018555,-3.540039,-0.671387,-3.051758
1487805173.34681,1487805173.34911,-0.081055,0.679199,-0.004395,-2.13623,-1.342773,-3.90625
1487805173.34917,1487805173.35147,-0.079102,0.668945,-0.037109,-2.990723,-1.708984,-4.455566
1487805173.35153,1487805173.35383,-0.108398,0.69873,-0.022949,-2.807617,-1.89209,-4.333496
1487805173.35400,1487805173.35637,-0.089355,0.672852,0.104492,-2.929688,-2.563477,-4.333496
1487805173.35643,1487805173.35885,-0.053223,0.671387,0.009277,-2.807617,-1.831055,-3.723145
1487805173.35891,1487805173.36133,-0.109375,0.669434,0.038574,-1.464844,-2.868652,-3.417969
1487805173.36139,1487805173.36381,-0.084961,0.677734,-0.030762,-1.831055,-1.953125,-3.540039
1487805173.36387,1487805173.36631,-0.114258,0.675781,0.021973,-1.342773,-2.197266,-4.150391
1487805173.36637,1487805173.36867,-0.071777,0.697754,0.083496,-1.464844,-2.624512,-4.394531
1487805173.36874,1487805173.37103,-0.105469,0.685059,0.089844,-2.990723,-2.319336,-3.90625
1487805173.37109,1487805173.37339,-0.107422,0.677246,0.028809,-2.197266,-2.319336,-3.540039
1487805173.37345,1487805173.37589,-0.104004,0.6875,0.014648,-2.258301,-2.502441,-3.723145
1487805173.37595,1487805173.37825,-0.091309,0.691406,0.013184,-2.258301,-1.953125,-4.02832
1487805173.37831,1487805173.38061,-0.051758,0.68457,0.10791,-3.479004,-1.953125,-4.02832
1487805173.38067,1487805173.38297,-0.073242,0.702148,0.009277,-1.647949,-2.01416,-3.90625
1487805173.38303,1487805173.38533,-0.071289,0.68457,0.005371,-2.258301,-2.01416,-3.90625
1487805173.38539,1487805173.38791,-0.092773,0.676758,0.020508,-3.479004,-1.464844,-4.089355
1487805173.38797,1487805173.39039,-0.082031,0.680664,0.112305,-2.746582,-2.197266,-4.394531
1487805173.39045,1487805173.39287,-0.052246,0.703613,0.026367,-2.319336,-2.258301,-4.089355
1487805173.39293,1487805173.39536,-0.122559,0.683594,0.009277,-2.685547,-2.197266,-3.723145
1487805173.39542,1487805173.39774,-0.069336,0.694336,0.012695,-1.831055,-2.319336,-3.540039
1487805173.39780,1487805173.40010,-0.092773,0.682617,0.035156,-2.13623,-1.831055,-4.760742
1487805173.40016,1487805173.40245,-0.062988,0.676758,0.043945,-2.502441,-1.77002,-4.455566
1487805173.40251,1487805173.40481,-0.075195,0.679688,0.047363,-1.89209,-1.953125,-4.577637
1487805173.40487,1487805173.40727,-0.088867,0.678711,-0.041016,-2.624512,-2.502441,-4.760742
1487805173.40733,1487805173.40974,-0.118164,0.690918,0.018555,-3.112793,-2.13623,-4.089355
1487805173.40980,1487805173.41223,-0.053711,0.678711,0.107422,-1.953125,-2.441406,-3.662109
1487805173.41229,1487805173.41471,-0.07373,0.696777,-0.096191,-2.319336,-2.319336,-4.455566
1487805173.41477,1487805173.41719,-0.086426,0.699219,0.117676,-2.319336,-1.953125,-4.455566
1487805173.41725,1487805173.41968,-0.071777,0.679688,-0.051758,-2.13623,-1.77002,-4.516602
1487805173.41974,1487805173.42216,-0.112305,0.677246,0.043457,-2.01416,-2.319336,-4.882812
1487805173.42222,1487805173.42464,-0.058594,0.716797,0.057129,-1.586914,-2.319336,-4.638672
1487805173.42470,1487805173.42717,-0.07373,0.692383,0.010254,-3.540039,-2.380371,-4.516602
1487805173.42723,1487805173.42964,-0.114746,0.696777,0.049316,-2.929688,-2.746582,-4.455566
1487805173.42970,1487805173.43212,-0.101074,0.695312,0.024902,-2.258301,-2.929688,-3.662109
1487805173.43218,1487805173.43460,-0.103027,0.679199,-0.03418,-2.746582,-2.075195,-3.723145
1487805173.43466,1487805173.43709,-0.109375,0.6875,0.094727,-2.563477,-2.075195,-4.333496
1487805173.43715,1487805173.43957,-0.101074,0.662598,0.010254,-1.708984,-2.319336,-4.394531
1487805173.43963,1487805173.44205,-0.101074,0.679199,0.014648,-2.807617,-1.953125,-4.150391
1487805173.44211,1487805173.44453,-0.088867,0.678711,-0.046387,-2.502441,-1.708984,-5.065918
1487805173.44459,1487805173.44696,-0.104492,0.703613,0.018555,-2.746582,-1.89209,-5.065918
1487805173.44703,1487805173.44932,-0.09668,0.677246,0.085938,-2.319336,-2.13623,-4.455566
1487805173.44938,1487805173.45168,-0.071289,0.687012,0.030762,-3.356934,-1.708984,-4.577637
1487805173.45185,1487805173.45415,-0.082031,0.675293,0.024902,-2.197266,-1.464844,-4.638672
1487805173.45421,1487805173.45659,-0.093262,0.674805,-0.028809,-2.929688,-1.586914,-4.455566
1487805173.45665,1487805173.45908,-0.124512,0.674805,-0.001465,-3.967285,-2.441406,-4.089355
1487805173.45914,1487805173.46156,-0.078125,0.676758,0.117188,-3.845215,-2.441406,-4.02832
1487805173.46162,1487805173.46403,-0.065918,0.69043,0.018066,-3.417969,-2.441406,-4.150391
1487805173.46410,1487805173.46657,-0.081543,0.696777,0.029297,-2.441406,-2.380371,-4.821777
1487805173.46663,1487805173.46905,-0.091309,0.703125,0.02832,-1.586914,-2.868652,-4.394531
1487805173.46911,1487805173.47154,-0.091797,0.697754,0.053711,-3.295898,-2.13623,-4.394531
1487805173.47160,1487805173.47402,-0.102539,0.689453,-0.04834,-3.967285,-2.075195,-4.516602
1487805173.47408,1487805173.47657,-0.102539,0.664551,0.052246,-3.479004,-2.13623,-4.394531
1487805173.47664,1487805173.47906,-0.084473,0.695312,0.07959,-2.563477,-1.098633,-4.394531
1487805173.47912,1487805173.48154,-0.07959,0.680664,-0.041504,-1.403809,-1.525879,-4.882812
1487805173.48161,1487805173.48403,-0.130859,0.688965,-0.115723,-2.563477,-0.915527,-4.943848
1487805173.48410,1487805173.48657,-0.084961,0.675293,0.005371,-2.01416,-1.525879,-4.516602
1487805173.48663,1487805173.48905,-0.094727,0.687012,-0.069824,-2.807617,-1.831055,-4.455566
1487805173.48911,1487805173.49154,-0.093262,0.671387,-0.043457,-3.967285,-1.281738,-4.638672
1487805173.49160,1487805173.49402,-0.088379,0.69043,0.067383,-3.112793,-1.403809,-4.882812
1487805173.49408,1487805173.49652,-0.069336,0.679199,0.075195,-1.89209,-1.281738,-4.272461
1487805173.49658,1487805173.49888,-0.194824,0.712891,-0.03418,-2.563477,-2.868652,-4.577637
1487805173.49894,1487805173.50124,-0.113281,0.689453,0.031738,-1.342773,-2.624512,-4.211426
1487805173.50130,1487805173.50359,-0.101074,0.702637,-0.019531,-3.173828,-2.197266,-3.295898
1487805173.50365,1487805173.50598,-0.010254,0.671875,0.018555,-3.051758,-2.075195,-4.150391
1487805173.50604,1487805173.50833,-0.111328,0.666016,0.039062,-3.845215,-1.281738,-4.272461
1487805173.50839,1487805173.51069,-0.097168,0.668945,0.040527,-2.563477,-1.647949,-4.02832
1487805173.51075,1487805173.51305,-0.066406,0.671875,0.016113,-3.540039,-1.708984,-4.211426
1487805173.51311,1487805173.51540,-0.102539,0.677734,-0.040527,-3.295898,-2.380371,-3.845215
1487805173.51546,1487805173.51788,-0.100586,0.668457,0.010254,-3.540039,-1.89209,-3.662109
1487805173.51794,1487805173.52037,-0.071289,0.671875,-0.038574,-4.089355,-1.586914,-3.967285
1487805173.52043,1487805173.52284,-0.076172,0.689453,0.026855,-2.868652,-1.77002,-4.333496
1487805173.52290,1487805173.52533,-0.05957,0.693359,0.008301,-2.929688,-2.258301,-4.577637
1487805173.52539,1487805173.52783,-0.083496,0.675293,0.061523,-1.403809,-2.380371,-3.479004
1487805173.52789,1487805173.53031,-0.094727,0.695312,0.032227,-2.197266,-1.89209,-3.356934
1487805173.53037,1487805173.53279,-0.088379,0.683594,0.035156,-3.356934,-1.831055,-3.967285
1487805173.53285,1487805173.53527,-0.083008,0.692871,0.058105,-2.990723,-2.01416,-4.333496
1487805173.53533,1487805173.53776,-0.097168,0.697266,-0.063477,-2.502441,-1.342773,-4.394531
1487805173.53782,1487805173.54024,-0.088867,0.69043,0.018555,-2.685547,-1.831055,-4.211426
1487805173.54030,1487805173.54272,-0.060547,0.69043,0.03418,-2.319336,-1.403809,-3.662109
1487805173.54278,1487805173.54520,-0.086914,0.6875,-0.03125,-2.990723,-1.525879,-3.479004
1487805173.54527,1487805173.54769,-0.098633,0.68457,0.04834,-3.723145,-2.01416,-3.78418
1487805173.54775,1487805173.55017,-0.062988,0.677246,0.057617,-3.234863,-1.77002,-3.90625
1487805173.55033,1487805173.55276,-0.040039,0.693359,0.027344,-2.319336,-1.647949,-4.089355
1487805173.55282,1487805173.55524,-0.105469,0.65918,0.04541,-2.868652,-1.159668,-4.150391
1487805173.55530,1487805173.55766,-0.099121,0.708496,-0.087891,-1.708984,-1.281738,-3.417969
1487805173.55773,1487805173.56002,-0.086914,0.682617,0.039062,-2.746582,-0.610352,-3.90625
1487805173.56009,1487805173.56239,-0.07373,0.688965,0.019043,-3.051758,-1.586914,-3.601074
1487805173.56245,1487805173.56475,-0.103027,0.665039,0.078125,-2.746582,-1.342773,-3.295898
1487805173.56481,1487805173.56720,-0.102539,0.692871,-0.020996,-3.601074,-1.159668,-4.150391
1487805173.56726,1487805173.56969,-0.060547,0.691406,0.026367,-3.234863,-2.01416,-3.90625
1487805173.56975,1487805173.57216,-0.075195,0.662598,0.015137,-1.464844,-1.342773,-4.516602
1487805173.57222,1487805173.57464,-0.055664,0.683105,0.049316,-2.380371,-0.549316,-4.272461
1487805173.57470,1487805173.57716,-0.077148,0.671387,0.065918,-4.150391,-0.427246,-4.02832
1487805173.57722,1487805173.57965,-0.094727,0.701172,0.006836,-2.868652,-0.854492,-4.699707
1487805173.57971,1487805173.58214,-0.075195,0.702637,0.075195,-1.77002,-1.281738,-4.211426
1487805173.58220,1487805173.58462,-0.116699,0.690918,0.117676,-3.540039,-1.403809,-3.78418
1487805173.58468,1487805173.58715,-0.061523,0.69043,0.115234,-3.601074,-1.220703,-3.845215
1487805173.58721,1487805173.58964,-0.082031,0.688965,0.04541,-3.601074,-1.403809,-3.967285
1487805173.58970,1487805173.59213,-0.102539,0.687012,-0.026367,-4.150391,-1.89209,-4.333496
1487805173.59219,1487805173.59461,-0.083008,0.687012,0.086914,-4.150391,-1.89209,-3.295898
1487805173.59467,1487805173.59710,-0.086914,0.691406,-0.01123,-3.723145,-1.464844,-3.90625
1487805173.59716,1487805173.59958,-0.076172,0.668457,-0.020996,-3.295898,-1.037598,-3.723145
1487805173.59964,1487805173.60206,-0.132324,0.666016,0.02832,-4.638672,-1.586914,-3.479004
1487805173.60212,1487805173.60454,-0.067871,0.700684,0.116211,-3.479004,-1.342773,-4.394531
1487805173.60460,1487805173.60698,-0.091309,0.683105,0.01416,-2.807617,-1.220703,-4.272461
1487805173.60704,1487805173.60934,-0.084961,0.687988,-0.028809,-3.662109,-1.159668,-4.02832
1487805173.60940,1487805173.61169,-0.081543,0.682617,0.002441,-3.234863,-1.281738,-3.845215
1487805173.61176,1487805173.61405,-0.063477,0.676758,0.100098,-3.662109,-1.159668,-4.089355
1487805173.61411,1487805173.61642,-0.087402,0.695312,-0.03418,-3.112793,-1.525879,-4.02832
1487805173.61648,1487805173.61878,-0.107422,0.677246,0.018066,-3.173828,-0.915527,-3.845215
1487805173.61884,1487805173.62113,-0.088379,0.695312,-0.123535,-3.356934,-1.525879,-4.333496
1487805173.62119,1487805173.62350,-0.099121,0.686523,0.010254,-3.845215,-1.708984,-4.333496
1487805173.62356,1487805173.62588,-0.101562,0.6875,-0.021484,-2.624512,-1.586914,-4.455566
1487805173.62594,1487805173.62836,-0.131836,0.69043,0.060547,-2.01416,-0.976562,-5.004883
1487805173.62842,1487805173.63084,-0.07959,0.695801,0.000488,-2.01416,-1.220703,-4.577637
1487805173.63090,1487805173.63332,-0.097168,0.688965,-0.038574,-2.746582,-1.708984,-3.967285
1487805173.63338,1487805173.63582,-0.097656,0.681152,-0.040527,-4.272461,-1.159668,-4.211426
1487805173.63588,1487805173.63830,-0.055664,0.670898,-0.017578,-2.502441,-1.953125,-4.516602
1487805173.63836,1487805173.64079,-0.105469,0.685547,0.057617,-4.089355,-1.586914,-4.577637
1487805173.64085,1487805173.64327,-0.067383,0.670898,0.006348,-3.78418,-1.77002,-3.723145
1487805173.64333,1487805173.64576,-0.109375,0.700684,0.018066,-1.953125,-1.220703,-4.02832
1487805173.64582,1487805173.64824,-0.099609,0.69043,0.077148,-3.479004,-1.342773,-3.601074
1487805173.64830,1487805173.65073,-0.084473,0.688965,0.101562,-3.78418,-1.159668,-3.78418
1487805173.65089,1487805173.65332,-0.105469,0.669434,-0.057129,-3.540039,-1.77002,-3.662109
1487805173.65338,1487805173.65581,-0.11084,0.681152,0.109375,-3.173828,-2.13623,-3.845215
1487805173.65587,1487805173.65829,-0.072754,0.696777,0.04834,-2.746582,-1.831055,-4.211426
1487805173.65835,1487805173.66078,-0.100586,0.671387,0.026367,-4.211426,-2.929688,-4.333496
1487805173.66084,1487805173.66326,-0.109375,0.681641,-0.036133,-4.516602,-2.258301,-4.394531
1487805173.66332,1487805173.66576,-0.119141,0.666504,0.013184,-2.685547,-2.075195,-4.516602
1487805173.66582,1487805173.66812,-0.083008,0.681641,0.012207,-3.173828,-0.671387,-4.089355
1487805173.66818,1487805173.67047,-0.091797,0.681152,-0.061035,-2.990723,-0.915527,-3.417969
1487805173.67053,1487805173.67283,-0.129883,0.695801,0.020508,-3.234863,-0.488281,-3.967285
1487805173.67290,1487805173.67520,-0.097168,0.680664,0.010742,-2.868652,-0.671387,-3.356934
1487805173.67526,1487805173.67768,-0.100586,0.685547,0.099609,-3.173828,-2.01416,-3.662109
1487805173.67774,1487805173.68016,-0.099609,0.69873,-0.083008,-3.417969,-1.586914,-3.845215
1487805173.68022,1487805173.68265,-0.089355,0.681641,0.054199,-3.112793,-1.342773,-3.723145
1487805173.68271,1487805173.68513,-0.106445,0.70752,0.000977,-3.78418,-1.342773,-3.417969
1487805173.68519,1487805173.68763,-0.098633,0.681152,0.002441,-2.319336,-1.159668,-4.211426
1487805173.68770,1487805173.69012,-0.099121,0.69043,0.026855,-3.540039,-1.464844,-3.967285
1487805173.69018,1487805173.69260,-0.203125,0.689453,0.038574,-4.455566,-1.586914,-4.089355
1487805173.69266,1487805173.69508,-0.071777,0.678711,0.050293,-3.90625,-1.037598,-4.089355
1487805173.69514,1487805173.69757,-0.088867,0.660645,0.093262,-4.516602,-1.464844,-4.272461
1487805173.69763,1487805173.70004,-0.063477,0.702637,0.015137,-3.78418,-1.220703,-3.967285
1487805173.70010,1487805173.70253,-0.071777,0.695312,0.026367,-4.02832,-0.915527,-3.967285
1487805173.70259,1487805173.70501,-0.073242,0.689453,-0.025391,-2.868652,-0.427246,-4.150391
1487805173.70507,1487805173.70755,-0.113281,0.694824,-0.005371,-3.234863,-0.793457,-3.540039
1487805173.70761,1487805173.71003,-0.099121,0.678711,-0.00293,-3.234863,-2.01416,-3.356934
1487805173.71009,1487805173.71251,-0.101074,0.705078,-0.03125,-3.845215,-1.525879,-4.150391
1487805173.71257,1487805173.71500,-0.084473,0.67334,0.056152,-3.845215,-1.037598,-3.601074
1487805173.71506,1487805173.71740,-0.077148,0.675293,0.009277,-4.577637,-1.403809,-2.868652
1487805173.71746,1487805173.71975,-0.049316,0.682617,-0.111816,-4.943848,-1.281738,-2.685547
1487805173.71981,1487805173.72212,-0.073242,0.68457,0.043457,-4.02832,-0.305176,-3.112793
1487805173.72218,1487805173.72448,-0.067383,0.686523,0.062988,-3.967285,-1.342773,-3.601074
1487805173.72454,1487805173.72699,-0.084473,0.675781,0.100098,-3.662109,-1.342773,-3.356934
1487805173.72705,1487805173.72947,-0.076172,0.690918,0.062012,-5.004883,-1.586914,-3.662109
1487805173.72953,1487805173.73195,-0.086426,0.675293,0.04541,-3.051758,-1.647949,-3.845215
1487805173.73201,1487805173.73444,-0.112305,0.694336,-0.023438,-3.540039,-1.159668,-3.173828
1487805173.73450,1487805173.73698,-0.097656,0.689453,0.050781,-3.662109,-1.708984,-4.089355
1487805173.73704,1487805173.73946,-0.09668,0.676758,0.070312,-3.112793,-1.89209,-3.234863
1487805173.73952,1487805173.74194,-0.081543,0.682617,-0.013184,-3.967285,-1.464844,-2.929688
1487805173.74200,1487805173.74442,-0.108398,0.695312,-0.014648,-3.234863,-1.647949,-3.051758
1487805173.74448,1487805173.74696,-0.086914,0.703125,0.108398,-2.258301,-2.258301,-2.685547
1487805173.74702,1487805173.74944,-0.070312,0.689453,0.063965,-3.845215,-0.793457,-2.502441
1487805173.74961,1487805173.75203,-0.111328,0.679688,0.040039,-3.173828,-0.915527,-2.685547
1487805173.75209,1487805173.75452,-0.104004,0.663086,0.032715,-3.78418,-1.77002,-3.173828
1487805173.75458,1487805173.75695,-0.07959,0.690918,0.03418,-5.432129,-1.89209,-2.868652
1487805173.75701,1487805173.75930,-0.100586,0.685059,0.000488,-3.723145,-0.976562,-2.685547
1487805173.75937,1487805173.76167,-0.04834,0.688965,0.027344,-2.807617,-1.159668,-2.746582
1487805173.76173,1487805173.76402,-0.097168,0.674805,0.030762,-2.319336,-1.831055,-3.112793
1487805173.76408,1487805173.76646,-0.086426,0.690918,0.050293,-2.13623,-1.525879,-3.051758
1487805173.76652,1487805173.76895,-0.097168,0.6875,0.068359,-2.197266,-0.671387,-3.234863
1487805173.76901,1487805173.77143,-0.07373,0.685547,0.01709,-2.01416,-1.037598,-3.540039
1487805173.77150,1487805173.77393,-0.097168,0.652832,-0.007324,-3.662109,-1.525879,-3.295898
1487805173.77399,1487805173.77642,-0.122559,0.669434,0.044434,-4.089355,-1.647949,-2.807617
1487805173.77648,1487805173.77890,-0.07959,0.668457,0.063477,-4.150391,-1.342773,-3.540039
1487805173.77896,1487805173.78138,-0.099121,0.693359,-0.057129,-2.624512,-1.159668,-2.685547
1487805173.78144,1487805173.78386,-0.102539,0.700195,-0.009277,-3.479004,-1.647949,-2.685547
1487805173.78392,1487805173.78636,-0.110352,0.677734,0.02832,-4.455566,-1.098633,-2.563477
1487805173.78642,1487805173.78885,-0.063477,0.677246,0.043457,-3.051758,-1.098633,-3.295898
1487805173.78890,1487805173.79133,-0.084961,0.696777,-0.04248,-2.624512,-0.732422,-3.112793
1487805173.79139,1487805173.79381,-0.097656,0.675781,0.088867,-3.540039,-1.098633,-2.624512
1487805173.79387,1487805173.79634,-0.056152,0.692871,0.058105,-2.746582,-0.549316,-2.502441
1487805173.79640,1487805173.79883,-0.109375,0.672852,-0.035156,-1.89209,-1.159668,-3.234863
1487805173.79889,1487805173.80131,-0.084961,0.664062,0.003418,-2.197266,-1.098633,-2.563477
1487805173.80137,1487805173.80380,-0.07959,0.682617,0.036621,-1.647949,-1.708984,-1.89209
1487805173.80386,1487805173.80625,-0.116211,0.675293,0.04541,-4.089355,-1.281738,-2.868652
1487805173.80631,1487805173.80861,-0.07373,0.679688,0.024902,-3.479004,-1.281738,-2.258301
1487805173.80867,1487805173.81097,-0.108398,0.65918,0.01416,-3.845215,-1.647949,-1.647949
1487805173.81103,1487805173.81333,-0.071289,0.6875,0.034668,-3.845215,-0.732422,-2.01416
1487805173.81339,1487805173.81569,-0.086914,0.65625,0.086426,-2.746582,-1.281738,-2.807617
1487805173.81580,1487805173.81822,-0.094727,0.702637,0.010254,-2.563477,-1.647949,-2.807617
1487805173.81828,1487805173.82071,-0.122559,0.675293,-0.015137,-3.295898,-1.525879,-2.441406
1487805173.82077,1487805173.82319,-0.086426,0.68457,0.120117,-4.211426,-1.037598,-2.868652
1487805173.82325,1487805173.82568,-0.071777,0.703125,0.026855,-3.78418,-1.159668,-2.624512
1487805173.82578,1487805173.82820,-0.095215,0.666016,0.068359,-2.197266,-2.13623,-2.502441
1487805173.82826,1487805173.83067,-0.116699,0.683105,0.04248,-1.89209,-1.098633,-2.502441
1487805173.83073,1487805173.83316,-0.119141,0.680664,0.070312,-2.685547,-1.647949,-2.502441
