timestamp_before, timestamp_After, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487805312.64210,1487805312.64440,-0.073730,0.685547,-0.002930,-2.075195,-1.647949,-3.295898
1487805312.64446,1487805312.64689,-0.070312,0.662109,0.055176,-2.197266,-1.770020,-3.051758
1487805312.64695,1487805312.64925,-0.073242,0.666504,0.052246,-2.197266,-1.708984,-2.685547
1487805312.64931,1487805312.65161,-0.058594,0.694824,-0.073242,-1.464844,-0.854492,-3.173828
1487805312.65167,1487805312.65397,-0.064941,0.691406,0.036133,-3.112793,-1.525879,-3.234863
1487805312.65403,1487805312.65646,-0.065918,0.695312,0.026855,-3.356934,-2.319336,-3.295898
1487805312.65652,1487805312.65882,-0.079590,0.675781,0.047363,-3.112793,-1.647949,-3.845215
1487805312.65888,1487805312.66118,-0.096191,0.679688,0.000977,-2.380371,-0.976562,-2.929688
1487805312.66124,1487805312.66354,-0.112793,0.687012,0.067871,-1.586914,-1.037598,-2.990723
1487805312.66360,1487805312.66597,-0.069336,0.679688,-0.113770,-1.892090,-1.647949,-2.868652
1487805312.66603,1487805312.66844,-0.070312,0.669434,0.018555,-2.624512,-2.136230,-2.441406
1487805312.66850,1487805312.67091,-0.074219,0.672852,0.121582,-3.540039,-1.586914,-2.807617
1487805312.67097,1487805312.67338,-0.061523,0.685059,0.083496,-3.845215,-1.159668,-3.540039
1487805312.67344,1487805312.67586,-0.083496,0.706543,0.017090,-3.967285,-1.098633,-3.234863
1487805312.67592,1487805312.67833,-0.079102,0.697266,0.000977,-2.075195,-2.014160,-3.356934
1487805312.67839,1487805312.68080,-0.105469,0.675293,0.038086,-1.647949,-1.892090,-3.173828
1487805312.68086,1487805312.68328,-0.070312,0.698730,-0.061523,-1.464844,-2.319336,-3.051758
1487805312.68334,1487805312.68576,-0.087402,0.683105,-0.098633,-3.051758,-2.502441,-2.868652
1487805312.68582,1487805312.68823,-0.077148,0.695801,0.008789,-3.051758,-2.136230,-2.929688
1487805312.68829,1487805312.69070,-0.058105,0.669922,-0.015137,-2.197266,-2.746582,-3.601074
1487805312.69076,1487805312.69317,-0.114258,0.698730,-0.016602,-2.929688,-1.892090,-2.441406
1487805312.69323,1487805312.69564,-0.057617,0.683594,0.008301,-3.662109,-1.586914,-1.770020
1487805312.69575,1487805312.69814,-0.065430,0.683594,0.022949,-2.563477,-0.976562,-2.624512
1487805312.69820,1487805312.70058,-0.062012,0.671387,0.004395,-1.464844,-1.708984,-3.356934
1487805312.70064,1487805312.70318,-0.083496,0.679688,-0.031250,-3.723145,-1.647949,-3.723145
1487805312.70324,1487805312.70554,-0.098633,0.677246,0.024902,-3.051758,-1.342773,-3.479004
1487805312.70560,1487805312.70807,-0.071777,0.669922,0.117676,-2.380371,-1.525879,-3.479004
1487805312.70813,1487805312.71043,-0.091309,0.679688,0.055664,-3.967285,-2.197266,-3.173828
1487805312.71049,1487805312.71279,-0.058594,0.679688,-0.017090,-2.685547,-1.831055,-2.746582
1487805312.71285,1487805312.71514,-0.060059,0.671875,0.053223,-2.441406,-1.403809,-3.112793
1487805312.71520,1487805312.71756,-0.088867,0.669922,-0.021484,-2.075195,-1.953125,-4.211426
1487805312.71762,1487805312.71991,-0.116699,0.685059,0.077637,-3.234863,-1.342773,-3.234863
1487805312.71997,1487805312.72226,-0.057129,0.696777,0.042480,-3.906250,-2.563477,-3.784180
1487805312.72244,1487805312.72473,-0.075195,0.695801,-0.050781,-3.540039,-2.075195,-2.990723
1487805312.72479,1487805312.72712,-0.108887,0.692871,0.037109,-3.295898,-1.831055,-2.380371
1487805312.72718,1487805312.72947,-0.090820,0.665039,0.004395,-2.197266,-1.525879,-2.624512
1487805312.72953,1487805312.73183,-0.097656,0.684570,0.022461,-2.502441,-1.342773,-2.929688
1487805312.73189,1487805312.73418,-0.057129,0.691406,0.047852,-1.586914,-1.770020,-3.784180
1487805312.73424,1487805312.73655,-0.069824,0.685059,0.055664,-1.831055,-1.342773,-3.662109
1487805312.73661,1487805312.73890,-0.088379,0.690918,0.057129,-2.685547,-1.159668,-3.051758
1487805312.73896,1487805312.74125,-0.111328,0.692383,0.063477,-3.234863,-1.708984,-3.479004
1487805312.74131,1487805312.74360,-0.088867,0.695801,-0.036133,-3.356934,-0.671387,-2.624512
1487805312.74366,1487805312.74599,-0.093262,0.691406,0.116211,-2.685547,-0.671387,-2.685547
1487805312.74606,1487805312.74848,-0.046387,0.699219,0.002930,-3.784180,-1.525879,-2.197266
1487805312.74854,1487805312.75097,-0.065430,0.690918,0.053223,-3.234863,-1.220703,-2.258301
1487805312.75103,1487805312.75346,-0.058594,0.683105,-0.043457,-3.295898,-0.793457,-3.417969
1487805312.75352,1487805312.75595,-0.089844,0.698730,0.007324,-2.502441,-1.525879,-2.868652
1487805312.75601,1487805312.75830,-0.060547,0.708984,0.037109,-1.586914,-1.708984,-2.075195
1487805312.75836,1487805312.76067,-0.055176,0.697266,0.038086,-3.417969,-1.159668,-2.807617
1487805312.76073,1487805312.76302,-0.092773,0.702148,0.064941,-3.906250,-1.220703,-2.929688
1487805312.76308,1487805312.76537,-0.099121,0.685547,-0.030762,-2.563477,-1.342773,-2.868652
1487805312.76543,1487805312.76785,-0.075684,0.671875,0.106445,-1.953125,-1.098633,-1.953125
1487805312.76791,1487805312.77034,-0.083496,0.712402,0.086914,-1.831055,-1.403809,-2.807617
1487805312.77040,1487805312.77283,-0.069824,0.662598,0.044434,-3.234863,-1.525879,-3.173828
1487805312.77289,1487805312.77531,-0.082031,0.687012,0.017090,-3.173828,-1.586914,-2.990723
1487805312.77537,1487805312.77781,-0.111328,0.678711,-0.020996,-3.845215,-1.220703,-2.807617
1487805312.77787,1487805312.78030,-0.071777,0.677734,0.045410,-3.723145,-0.610352,-2.380371
1487805312.78036,1487805312.78278,-0.084961,0.689453,-0.027344,-2.319336,-1.220703,-2.197266
1487805312.78284,1487805312.78526,-0.067383,0.669922,0.054199,-4.211426,-1.342773,-1.586914
1487805312.78532,1487805312.78775,-0.084961,0.680664,0.004883,-3.601074,-0.366211,-2.136230
1487805312.78782,1487805312.79024,-0.075684,0.656738,-0.059082,-2.868652,0.244141,-3.112793
1487805312.79030,1487805312.79273,-0.083496,0.691406,0.094727,-2.502441,-0.122070,-2.563477
1487805312.79279,1487805312.79521,-0.080078,0.671875,0.032227,-2.441406,-0.366211,-3.173828
1487805312.79528,1487805312.79774,-0.211914,0.681641,0.048340,-4.150391,0.366211,-2.685547
1487805312.79780,1487805312.80023,-0.055664,0.695801,0.001465,-3.112793,1.770020,-2.868652
1487805312.80029,1487805312.80272,-0.102539,0.692383,0.000977,-4.211426,0.976562,-2.990723
1487805312.80278,1487805312.80520,-0.070312,0.691406,0.076172,-4.028320,0.793457,-3.112793
1487805312.80526,1487805312.80759,-0.101562,0.698730,-0.052734,-3.112793,1.831055,-3.295898
1487805312.80765,1487805312.80995,-0.058594,0.700195,-0.002441,-3.479004,1.037598,-2.929688
1487805312.81001,1487805312.81231,-0.077148,0.666992,-0.028809,-3.845215,2.014160,-2.624512
1487805312.81237,1487805312.81467,-0.095215,0.687988,0.016113,-4.699707,1.892090,-2.746582
1487805312.81473,1487805312.81714,-0.035156,0.685059,0.100098,-3.601074,3.906250,-2.746582
1487805312.81720,1487805312.81962,-0.086426,0.683594,0.034180,-4.150391,3.479004,-3.234863
1487805312.81978,1487805312.82219,-0.075684,0.683594,0.014648,-5.371094,3.845215,-3.295898
1487805312.82225,1487805312.82466,-0.069824,0.686523,0.024902,-3.173828,3.479004,-2.746582
1487805312.82472,1487805312.82717,-0.096191,0.679688,0.006348,-4.760742,3.784180,-2.746582
1487805312.82723,1487805312.82965,-0.052246,0.703613,0.003418,-6.347656,4.150391,-2.868652
1487805312.82971,1487805312.83213,-0.065430,0.692871,0.045410,-6.652832,4.516602,-2.868652
1487805312.83219,1487805312.83461,-0.068359,0.683105,0.064941,-4.943848,4.211426,-2.624512
1487805312.83467,1487805312.83709,-0.077637,0.693359,-0.076660,-3.112793,3.356934,-2.929688
1487805312.83715,1487805312.83958,-0.099121,0.664551,0.121582,-4.333496,3.234863,-2.746582
1487805312.83964,1487805312.84206,-0.071289,0.673340,0.000488,-4.333496,3.967285,-2.685547
1487805312.84213,1487805312.84455,-0.049805,0.685547,0.047852,-3.906250,3.784180,-2.685547
1487805312.84461,1487805312.84705,-0.061523,0.686523,0.024414,-3.723145,2.929688,-3.234863
1487805312.84711,1487805312.84954,-0.075684,0.707031,0.041992,-5.310059,3.906250,-3.662109
1487805312.84960,1487805312.85202,-0.091309,0.706543,0.069824,-3.051758,3.662109,-3.051758
1487805312.85208,1487805312.85451,-0.072754,0.678711,-0.004395,-3.417969,3.356934,-3.295898
1487805312.85457,1487805312.85695,-0.104492,0.685547,0.114258,-5.310059,2.868652,-3.295898
1487805312.85701,1487805312.85931,-0.041992,0.687012,0.005371,-5.126953,2.685547,-2.990723
1487805312.85937,1487805312.86166,-0.097168,0.658691,0.043945,-4.943848,2.624512,-3.479004
1487805312.86172,1487805312.86402,-0.043457,0.676758,-0.009277,-3.295898,1.953125,-3.845215
1487805312.86408,1487805312.86638,-0.083008,0.701172,0.041992,-2.197266,1.403809,-3.601074
1487805312.86644,1487805312.86874,-0.057129,0.669922,-0.009277,-3.295898,2.075195,-3.723145
1487805312.86880,1487805312.87110,-0.063965,0.677734,0.038574,-5.126953,2.685547,-3.540039
1487805312.87116,1487805312.87346,-0.097656,0.666992,0.100586,-5.676270,2.807617,-3.417969
1487805312.87352,1487805312.87585,-0.042480,0.654785,0.079590,-5.004883,2.319336,-3.234863
1487805312.87591,1487805312.87834,-0.089844,0.664551,-0.007812,-4.699707,2.441406,-4.211426
1487805312.87840,1487805312.88082,-0.081055,0.676758,-0.046875,-3.967285,2.868652,-4.394531
1487805312.88088,1487805312.88330,-0.071777,0.643066,0.103516,-4.333496,2.868652,-3.479004
1487805312.88336,1487805312.88579,-0.061523,0.689453,-0.116699,-5.310059,3.356934,-3.173828
1487805312.88585,1487805312.88827,-0.099609,0.679199,-0.096680,-5.432129,5.126953,-3.601074
1487805312.88833,1487805312.89075,-0.072754,0.682617,-0.043457,-7.507324,7.324219,-4.089355
1487805312.89081,1487805312.89324,-0.074219,0.668945,0.000977,-6.713867,8.300781,-4.455566
1487805312.89330,1487805312.89573,-0.061523,0.690430,0.011230,-5.798340,9.521484,-4.028320
1487805312.89580,1487805312.89823,-0.094238,0.675781,-0.010742,-6.530762,10.131836,-4.150391
1487805312.89829,1487805312.90071,-0.099609,0.662598,-0.034180,-5.981445,10.864258,-4.516602
1487805312.90078,1487805312.90320,-0.050293,0.662109,-0.005371,-6.103516,11.901855,-3.784180
1487805312.90327,1487805312.90579,-0.081543,0.671875,0.028320,-8.117676,11.657715,-3.540039
1487805312.90586,1487805312.90829,-0.104980,0.692871,0.102051,-8.361816,12.207031,-4.089355
1487805312.90836,1487805312.91079,-0.071289,0.687988,-0.089844,-9.277344,14.404297,-4.211426
1487805312.91085,1487805312.91327,-0.046387,0.680664,0.036133,-9.460449,16.296387,-4.516602
1487805312.91334,1487805312.91577,-0.062988,0.690430,0.002930,-8.972168,16.723633,-4.211426
1487805312.91583,1487805312.91814,-0.079102,0.677734,0.008301,-8.544922,15.808105,-3.723145
1487805312.91820,1487805312.92050,-0.082031,0.689453,-0.034180,-7.141113,15.258789,-4.272461
1487805312.92067,1487805312.92297,-0.041992,0.690430,0.050293,-6.469727,14.038086,-4.394531
1487805312.92304,1487805312.92534,-0.075684,0.703613,0.122070,-7.751465,13.793945,-4.516602
1487805312.92540,1487805312.92782,-0.051758,0.680664,0.093262,-6.958008,12.939453,-4.150391
1487805312.92788,1487805312.93031,-0.050293,0.700195,0.073242,-6.103516,11.230469,-3.540039
1487805312.93038,1487805312.93281,-0.050781,0.683105,-0.011230,-7.446289,10.253906,-3.784180
1487805312.93287,1487805312.93530,-0.073242,0.696777,0.096191,-5.859375,10.070801,-4.272461
