timestamp_before, timestamp_After, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487804583.64316,1487804583.64545,-0.06543,0.670898,0.024414,-3.173828,4.516602,-4.516602
1487804583.64551,1487804583.64789,-0.075195,0.681152,-0.112305,-3.417969,4.577637,-4.089355
1487804583.64795,1487804583.65024,-0.094727,0.681641,0.055176,-3.112793,4.211426,-3.356934
1487804583.65030,1487804583.65260,-0.083496,0.683594,-0.034668,-3.417969,4.272461,-4.333496
1487804583.65266,1487804583.65495,-0.064941,0.666016,0.109863,-3.601074,3.295898,-4.333496
1487804583.65501,1487804583.65732,-0.094238,0.677246,-0.013184,-2.624512,3.662109,-4.455566
1487804583.65738,1487804583.65967,-0.078125,0.652832,0.014648,-2.807617,3.479004,-4.272461
1487804583.65973,1487804583.66202,-0.082031,0.672852,0.069336,-4.211426,3.90625,-3.601074
1487804583.66208,1487804583.66438,-0.097168,0.652344,0.053711,-2.807617,4.272461,-3.845215
1487804583.66444,1487804583.66674,-0.077637,0.69043,-0.048828,-3.967285,4.943848,-4.272461
1487804583.66680,1487804583.66909,-0.085449,0.677734,0.120117,-3.417969,5.065918,-3.845215
1487804583.66915,1487804583.67145,-0.113281,0.669922,-0.033203,-3.356934,4.333496,-3.662109
1487804583.67151,1487804583.67380,-0.099121,0.675293,0.006348,-2.563477,4.089355,-4.02832
1487804583.67387,1487804583.67628,-0.094727,0.673828,-0.026855,-2.197266,4.455566,-4.272461
1487804583.67634,1487804583.67863,-0.073242,0.668457,-0.091309,-3.479004,4.943848,-3.234863
1487804583.67869,1487804583.68098,-0.091309,0.676758,-0.060547,-5.981445,4.516602,-3.723145
1487804583.68115,1487804583.68345,-0.079102,0.708984,0.008301,-4.943848,5.432129,-3.723145
1487804583.68351,1487804583.68591,-0.06543,0.688965,0.105469,-4.760742,5.310059,-3.723145
1487804583.68598,1487804583.68829,-0.071289,0.68457,-0.108398,-4.943848,6.896973,-3.78418
1487804583.68835,1487804583.69065,-0.096191,0.705566,-0.004395,-4.516602,7.69043,-3.479004
1487804583.69071,1487804583.69300,-0.046387,0.691406,0.009277,-6.04248,8.300781,-3.90625
1487804583.69306,1487804583.69536,-0.094238,0.67334,-0.104004,-6.652832,8.422852,-4.02832
1487804583.69542,1487804583.69772,-0.09668,0.687988,-0.008789,-6.774902,8.239746,-4.211426
1487804583.69778,1487804583.70007,-0.081543,0.666504,0.038086,-4.516602,7.995605,-4.577637
1487804583.70014,1487804583.70243,-0.050781,0.689453,-0.07666,-5.554199,7.568359,-4.638672
1487804583.70249,1487804583.70479,-0.055664,0.682617,-0.017578,-6.04248,5.79834,-4.211426
1487804583.70484,1487804583.70715,-0.022461,0.652344,-0.013672,-6.164551,4.943848,-4.516602
1487804583.70721,1487804583.70950,-0.074219,0.699219,0.123535,-5.67627,4.577637,-5.004883
1487804583.70956,1487804583.71186,-0.084961,0.705566,0.016602,-2.990723,4.638672,-5.371094
1487804583.71192,1487804583.71421,-0.07373,0.677246,0.053223,-4.333496,3.662109,-4.699707
1487804583.71427,1487804583.71657,-0.077637,0.701172,0.041504,-4.882812,2.258301,-4.516602
1487804583.71663,1487804583.71893,-0.071289,0.700684,0.058594,-3.967285,1.586914,-5.249023
1487804583.71899,1487804583.72129,-0.060059,0.669434,-0.03418,-3.845215,1.098633,-4.821777
1487804583.72135,1487804583.72364,-0.108398,0.683105,0.106445,-3.662109,-0.12207,-4.699707
1487804583.72370,1487804583.72626,-0.054199,0.660645,0.01416,-5.249023,0.488281,-4.455566
1487804583.72632,1487804583.72862,-0.076172,0.70752,0.01709,-4.516602,1.159668,-3.78418
1487804583.72868,1487804583.73111,-0.120605,0.692871,-0.020508,-3.540039,1.647949,-4.455566
1487804583.73117,1487804583.73346,-0.099609,0.703613,0.009277,-3.662109,1.586914,-4.211426
1487804583.73352,1487804583.73590,-0.131836,0.665039,0.09668,-3.601074,1.342773,-4.638672
1487804583.73597,1487804583.73827,-0.079102,0.685059,0.108398,-4.638672,2.197266,-4.333496
1487804583.73833,1487804583.74063,-0.083008,0.692383,0.008301,-4.333496,2.441406,-4.272461
1487804583.74069,1487804583.74319,-0.207031,0.695312,-0.023438,-5.371094,2.990723,-4.577637
1487804583.74325,1487804583.74555,-0.123047,0.668457,0.030762,-4.882812,4.821777,-3.662109
1487804583.74561,1487804583.74895,-0.089355,0.69873,0.024902,-4.577637,6.469727,-5.004883
1487804583.74901,1487804583.75130,-0.002441,0.681152,0.004883,-5.371094,8.178711,-4.821777
1487804583.75137,1487804583.75366,-0.073242,0.6875,0.040039,-5.004883,9.460449,-3.90625
1487804583.75372,1487804583.75611,-0.096191,0.68457,-0.003418,-5.126953,9.460449,-3.967285
1487804583.75617,1487804583.75847,-0.074219,0.693359,0.039062,-3.540039,9.58252,-4.333496
1487804583.75854,1487804583.76083,-0.111328,0.69873,0.122559,-2.563477,10.437012,-4.394531
1487804583.76090,1487804583.76320,-0.060547,0.6875,-0.002441,-2.990723,10.314941,-3.967285
1487804583.76326,1487804583.76556,-0.069824,0.681641,0.032227,-3.601074,10.314941,-4.394531
1487804583.76562,1487804583.76792,-0.069824,0.712402,-0.009277,-5.004883,10.070801,-4.516602
1487804583.76799,1487804583.77028,-0.057129,0.692383,0.03418,-4.577637,10.009766,-4.577637
1487804583.77035,1487804583.77264,-0.072754,0.694336,-0.004883,-4.333496,9.521484,-4.150391
1487804583.77270,1487804583.77500,-0.068359,0.688965,0.053223,-2.319336,10.009766,-4.089355
1487804583.77507,1487804583.77737,-0.045898,0.714355,0.010742,-1.342773,8.789062,-4.760742
1487804583.77754,1487804583.77984,-0.086426,0.679199,0.051758,-1.586914,7.446289,-4.943848
1487804583.77990,1487804583.78220,-0.05957,0.69043,-0.003418,-1.831055,6.286621,-4.699707
1487804583.78226,1487804583.78455,-0.088379,0.674805,0.027344,-1.037598,5.615234,-4.638672
1487804583.78461,1487804583.78698,-0.060547,0.68457,0.008789,-0.610352,4.699707,-4.577637
1487804583.78704,1487804583.78933,-0.094238,0.68457,0.082031,-0.793457,3.662109,-4.394531
1487804583.78939,1487804583.79168,-0.070312,0.702637,-0.030762,0,2.990723,-4.760742
1487804583.79174,1487804583.79404,-0.107422,0.694336,0.001465,-0.183105,2.502441,-4.760742
1487804583.79410,1487804583.79650,-0.087402,0.668457,-0.012695,-0.488281,2.746582,-5.065918
1487804583.79657,1487804583.79886,-0.123535,0.711914,0.021973,0.061035,3.540039,-4.455566
1487804583.79893,1487804583.80123,-0.097168,0.702637,0.050293,-0.244141,3.540039,-4.089355
1487804583.80129,1487804583.80358,-0.088867,0.705566,0.076172,-0.305176,3.051758,-4.089355
1487804583.80364,1487804583.80609,-0.091309,0.694336,0.024414,-1.342773,3.112793,-3.356934
1487804583.80615,1487804583.80845,-0.116211,0.666992,-0.005371,-0.305176,2.441406,-3.479004
1487804583.80851,1487804583.81081,-0.086426,0.697754,0.098145,0.793457,3.051758,-3.78418
1487804583.81087,1487804583.81316,-0.067383,0.693359,0.063477,-0.061035,3.295898,-3.662109
1487804583.81322,1487804583.81551,-0.086914,0.671875,0.015137,0.366211,2.624512,-3.112793
1487804583.81558,1487804583.81789,-0.063965,0.700684,0.026855,0.732422,2.868652,-3.051758
1487804583.81795,1487804583.82024,-0.084473,0.694336,0.010742,1.708984,1.89209,-2.685547
1487804583.82030,1487804583.82259,-0.096191,0.664062,0.014648,1.525879,1.708984,-2.746582
1487804583.82265,1487804583.82495,-0.102539,0.692383,0.057129,0.793457,1.403809,-3.234863
1487804583.82501,1487804583.82751,-0.10498,0.660645,-0.088867,0.488281,2.197266,-2.624512
1487804583.82757,1487804583.82986,-0.096191,0.693359,-0.026367,1.403809,1.159668,-2.868652
1487804583.82992,1487804583.83222,-0.081055,0.694336,0.007324,1.342773,1.647949,-2.624512
1487804583.83228,1487804583.83457,-0.10498,0.664551,0.026855,0.793457,1.525879,-2.624512
1487804583.83463,1487804583.83709,-0.09082,0.695801,0.094727,1.159668,0.976562,-1.953125
1487804583.83715,1487804583.83944,-0.125977,0.669434,0.046387,2.197266,0.427246,-1.647949
1487804583.83951,1487804583.84236,-0.094727,0.687012,-0.007812,2.441406,0.366211,-1.953125
1487804583.84243,1487804583.84531,-0.128906,0.700684,0.027344,3.356934,0.732422,-1.525879
1487804583.84538,1487804583.84791,-0.067383,0.681152,0.001465,3.90625,0.732422,-1.403809
1487804583.84797,1487804583.85027,-0.100586,0.689453,0.071289,2.807617,0.854492,-1.403809
1487804583.85033,1487804583.85262,-0.011719,0.708984,-0.039551,2.01416,1.464844,-0.915527
1487804583.85268,1487804583.85497,-0.117188,0.690918,0.027344,1.708984,1.342773,-0.976562
1487804583.85504,1487804583.85736,-0.108887,0.695312,0.008789,2.197266,1.586914,-0.793457
1487804583.85743,1487804583.85972,-0.122559,0.697754,0.04248,2.258301,1.953125,-0.610352
1487804583.85978,1487804583.86207,-0.083008,0.711914,-0.091309,2.502441,1.77002,-0.854492
1487804583.86213,1487804583.86442,-0.135742,0.695312,0.045898,2.258301,2.075195,-0.732422
1487804583.86448,1487804583.86678,-0.072754,0.716797,0.043945,2.746582,1.342773,-0.915527
1487804583.86685,1487804583.86914,-0.093262,0.692383,0.071777,1.89209,0.915527,-1.525879
1487804583.86921,1487804583.87150,-0.092773,0.706543,0.035156,3.601074,0.427246,-1.403809
1487804583.87156,1487804583.87385,-0.086914,0.699219,0.044434,4.089355,0.610352,-1.220703
1487804583.87392,1487804583.87622,-0.075195,0.70752,-0.002441,3.845215,-0.549316,-1.342773
1487804583.87638,1487804583.87868,-0.058105,0.69873,0.01416,3.356934,-0.732422,-1.403809
1487804583.87874,1487804583.88104,-0.068359,0.703125,-0.007812,4.943848,-1.647949,-1.342773
1487804583.88110,1487804583.88340,-0.050781,0.700684,0.058594,4.882812,-1.647949,-0.854492
1487804583.88346,1487804583.88586,-0.071289,0.68457,0.115234,4.150391,-1.647949,-1.281738
1487804583.88592,1487804583.88822,-0.045898,0.725586,-0.071289,5.310059,-2.624512,-1.708984
1487804583.88828,1487804583.89057,-0.096191,0.706543,0.010254,5.004883,-3.051758,-2.01416
1487804583.89063,1487804583.89292,-0.062012,0.701172,0.074219,5.310059,-3.051758,-2.01416
1487804583.89298,1487804583.89528,-0.089355,0.694824,0.031738,5.79834,-3.78418,-1.159668
1487804583.89534,1487804583.89780,-0.083008,0.703125,0.061523,7.324219,-4.699707,-1.831055
1487804583.89786,1487804583.90016,-0.083008,0.680664,0.105469,7.873535,-5.432129,-2.197266
1487804583.90022,1487804583.90251,-0.097168,0.691406,0.058105,6.164551,-4.516602,-2.624512
1487804583.90257,1487804583.90486,-0.105469,0.687988,0.064941,6.469727,-4.760742,-2.746582
1487804583.90492,1487804583.90739,-0.096191,0.687012,-0.017578,6.04248,-4.394531,-1.831055
1487804583.90745,1487804583.90974,-0.121094,0.697754,0.041504,7.507324,-4.455566,-1.647949
1487804583.90980,1487804583.91209,-0.088867,0.673828,-0.096191,7.507324,-3.356934,-1.831055
1487804583.91215,1487804583.91445,-0.079102,0.682617,0.055664,7.8125,-2.563477,-2.13623
1487804583.91452,1487804583.91682,-0.07959,0.705566,0.016602,8.239746,-1.586914,-1.89209
1487804583.91688,1487804583.91917,-0.126465,0.700195,0.032227,8.117676,0.305176,-2.380371
1487804583.91923,1487804583.92153,-0.119141,0.689453,-0.008789,8.239746,2.01416,-2.441406
1487804583.92159,1487804583.92388,-0.014648,0.675293,0.046387,8.789062,3.90625,-2.441406
1487804583.92394,1487804583.92637,-0.104004,0.685547,-0.00293,10.009766,4.333496,-2.380371
1487804583.92644,1487804583.92873,-0.07959,0.682617,0.022949,10.070801,5.92041,-2.563477
1487804583.92880,1487804583.93108,-0.127441,0.687988,0.01416,8.850098,7.385254,-1.708984
1487804583.93114,1487804583.93343,-0.127441,0.674805,0.001465,9.094238,8.361816,-0.610352
1487804583.93350,1487804583.93580,-0.136719,0.694824,0.040039,9.58252,9.033203,-1.037598
1487804583.93586,1487804583.93815,-0.145508,0.695801,0.018555,8.605957,10.620117,-0.305176
1487804583.93822,1487804583.94067,-0.152344,0.699219,-0.033203,9.094238,12.817383,0.793457
1487804583.94074,1487804583.94303,-0.169434,0.703613,-0.034668,11.230469,13.73291,0.854492
1487804583.94310,1487804583.94540,-0.13623,0.695801,0.100586,10.681152,14.953613,1.586914
1487804583.94547,1487804583.94782,-0.130371,0.701172,0.009277,10.498047,15.50293,2.258301
1487804583.94789,1487804583.95018,-0.039551,0.685059,-0.019531,10.864258,15.197754,3.356934
1487804583.95025,1487804583.95465,-0.12207,0.697266,-0.009766,11.535645,14.953613,4.089355
1487804583.95472,1487804583.95702,-0.09668,0.71582,0,11.108398,14.099121,4.577637
1487804583.95709,1487804583.95939,-0.140137,0.689453,0.098145,11.413574,13.183594,5.615234
1487804583.95946,1487804583.96175,-0.110352,0.687012,0.000977,10.498047,12.695312,6.469727
1487804583.96182,1487804583.96412,-0.008789,0.692383,-0.007812,12.145996,11.352539,7.202148
1487804583.96419,1487804583.96653,-0.100586,0.692383,0.117188,12.634277,9.70459,7.995605
